record_id,country,state_emirate,city_tier,economic_zone,industry,company_size,job_category,job_title,job_level,age_group,gender,education_level,years_of_experience,employment_type,remote_work_percentage,automation_risk_score,ai_augmentation_potential,ai_exposure_index,task_automation_percentage,ai_collaboration_score,company_ai_adoption_level,ai_tool_usage_frequency,generative_ai_usage,ai_implementation_year,job_transformation_stage,primary_skill_type,technical_skill_score,soft_skill_score,digital_literacy_score,ai_literacy_score,skill_gap_index,reskilling_urgency_score,annual_training_hours,employer_training_investment_usd,certifications_held,annual_salary_usd,salary_growth_rate_yoy,job_security_index,job_displacement_probability,career_growth_potential,new_role_emergence_score,productivity_index,productivity_change_with_ai,labor_market_demand_index,wage_premium_for_ai_skills,observation_year,demand_forecast_2025,demand_forecast_2030,estimated_years_to_significant_automation,workforce_transition_timeline,projected_salary_2030_usd,ai_anxiety_level,ai_optimism_level,reskilling_willingness,technology_acceptance_score,job_satisfaction_score,work_life_balance_score,ai_benefit_perception,career_pivot_consideration,company_ai_investment_millions,department,team_size,ai_tools_available_count,organizational_ai_culture_score
4712,UAE,Abu Dhabi,Major,Administrative,Manufacturing,Large,Creative & Design,Motion Designer,Junior,18-24,Male,Master,2,Full-time,74,31.3,100.0,100.0,42.4,84.6,93.5,Daily,False,2019,AI-Native,Creative,52.3,42.7,75.0,43.9,43.4,28.9,81,19931.68,2,57642,10.7,58.7,13.0,96.6,66.2,116.7,64.2,79.9,20.0,2020,Growing,Declining,9,Medium-term (3-5yr),69077,2,4,4,92.1,66.1,81.0,Negative,False,1090.78,Data Science,83,11,87.0
4713,India,Chhattisgarh,Tier 3,Industrial,Media & Entertainment,Enterprise,Creative & Design,UX Designer,Senior,18-24,Female,Associate,7,Full-time,46,12.4,81.5,92.9,9.7,69.9,85.9,Weekly,True,2021,Scaling,Creative,69.9,53.9,76.5,43.0,50.3,27.6,97,14095.2,2,26671,3.5,70.3,8.1,96.5,68.7,136.0,27.0,73.3,25.6,2025,Stable,High Growth,11,Medium-term (3-5yr),26253,3,4,4,100.0,67.6,29.2,Neutral,False,602.73,Design,130,6,85.0
4714,India,Karnataka,Tier 1,Tech Hub,Media & Entertainment,Medium,Engineering & Technical,Software Engineer,Senior,18-24,Male,Master,0,Full-time,51,11.5,100.0,89.8,26.1,62.8,58.2,Hourly,True,2027,Optimized,Technical,80.4,79.9,100.0,70.2,0.0,5.3,96,3708.14,2,41743,7.6,49.3,0.0,100.0,74.1,118.3,73.4,75.0,28.8,2029,High Growth,High Growth,20,Immediate,39023,2,5,4,100.0,76.4,77.7,Positive,False,40.23,Engineering,20,4,68.1
4715,UAE,Dubai,Major,Financial Center,Professional Services,Large,Data & Analytics,Business Intelligence Analyst,Senior,25-34,Male,Master,6,Full-time,77,39.0,100.0,77.8,43.0,100.0,91.8,Daily,True,2019,Optimized,Analytical,72.8,81.1,100.0,82.5,16.6,0.0,84,21464.08,1,120889,5.9,53.7,34.2,96.5,85.6,137.0,44.7,61.1,39.8,2022,Growing,High Growth,11,Long-term (5-10yr),129723,3,5,4,97.9,85.5,64.9,Negative,True,1546.51,Legal,80,10,94.0
4716,UAE,Abu Dhabi,Major,Administrative,Technology,Large,Administrative & Support,Executive Assistant,Senior,18-24,Female,Bachelor,3,Full-time,62,67.6,100.0,59.7,66.9,76.7,96.0,Monthly,True,2019,Early Adoption,Interpersonal,66.5,61.0,87.1,34.8,33.1,40.5,109,18041.86,0,126820,15.4,60.4,45.4,92.1,62.5,131.1,48.9,58.9,19.8,2020,Stable,Growing,6,Immediate,126887,3,3,4,92.4,48.0,61.0,Positive,True,1050.36,Sales,118,11,86.5
4717,UAE,Abu Dhabi,Major,Administrative,Healthcare,Large,Sales & Marketing,Account Manager,Senior,55-64,Male,Master,38,Full-time,58,45.4,100.0,96.8,34.9,100.0,83.7,Weekly,True,2020,Scaling,Interpersonal,100.0,100.0,100.0,40.4,15.5,27.6,123,18903.56,8,149024,3.3,62.3,35.5,55.1,84.4,139.9,24.6,74.4,21.1,2020,High Growth,Stable,10,Short-term (1-2yr),189753,4,3,2,94.7,68.1,96.2,Neutral,False,271.77,Legal,20,10,81.0
4718,India,Telangana,Tier 1,Tech Hub,Transportation & Logistics,Large,Data & Analytics,Data Scientist,Director,25-34,Female,Master,16,Contract,10,18.1,100.0,98.5,6.1,65.8,73.0,Monthly,False,2023,Pre-AI,Managerial,100.0,97.4,85.7,72.0,11.8,17.7,101,6351.09,4,111079,19.1,63.4,15.1,100.0,57.7,140.9,32.9,95.0,35.4,2025,Stable,High Growth,20,Long-term (5-10yr),105687,2,4,4,92.5,74.7,63.5,Positive,False,181.77,Engineering,100,10,83.2
4719,India,Kerala,Tier 2,Mixed,Manufacturing,Small,Human Resources,HR Manager,Junior,55-64,Male,Bachelor,36,Contract,58,42.1,92.5,92.8,29.8,75.7,34.1,Hourly,False,2023,Early Adoption,Interpersonal,79.9,95.9,85.8,45.7,31.9,45.5,21,0.0,7,29240,4.6,66.3,23.7,78.1,74.7,139.4,29.3,46.4,16.0,2023,Growing,High Growth,10,Stable,30610,3,4,3,86.7,69.9,74.2,Positive,False,0.62,Human Resources,18,2,37.9
4720,UAE,Abu Dhabi,Major,Administrative,Manufacturing,Medium,Sales & Marketing,Brand Manager,Mid,45-54,Male,Associate,28,Full-time,41,25.7,100.0,100.0,25.5,86.5,78.2,Weekly,True,2022,Scaling,Interpersonal,73.2,87.5,74.5,44.3,30.2,41.0,105,6540.96,5,87172,10.2,83.7,32.7,82.7,88.2,115.2,63.1,78.0,25.6,2028,Stable,High Growth,18,Medium-term (3-5yr),82791,3,4,4,85.4,91.2,93.9,Negative,False,91.05,Administration,40,9,86.8
4721,India,Tamil Nadu,Tier 1,Tech Hub,Retail & E-commerce,Large,Administrative & Support,Data Entry Clerk,Junior,35-44,Male,Bachelor,13,Freelance,53,91.0,71.7,50.3,91.8,59.3,83.1,Weekly,True,2027,Scaling,Interpersonal,48.2,63.9,68.3,41.4,40.5,55.6,108,7742.48,3,18741,7.5,50.6,66.2,91.8,41.3,102.7,-1.8,55.0,17.6,2027,Declining,Declining,2,Medium-term (3-5yr),30274,4,2,4,88.8,94.1,43.4,Negative,True,222.0,Sales,79,4,89.2
4722,India,Gujarat,Tier 1,Industrial,Manufacturing,Medium,Sales & Marketing,SEO Specialist,Executive,25-34,Male,Bachelor,29,Full-time,15,53.0,71.0,70.9,46.4,74.8,53.2,Weekly,True,2017,Scaling,Interpersonal,100.0,100.0,100.0,76.0,4.2,18.6,42,2362.76,7,135769,12.8,52.1,55.1,100.0,53.7,150.0,56.4,33.0,31.7,2027,Stable,Stable,11,Short-term (1-2yr),167071,3,1,5,100.0,100.0,46.7,Neutral,False,15.37,Sales,44,11,57.1
4723,India,Gujarat,Tier 1,Industrial,Manufacturing,Small,Administrative & Support,Office Manager,Director,25-34,Male,Master,19,Contract,43,82.0,97.0,82.6,65.3,54.2,42.0,Never,True,2016,Scaling,Interpersonal,96.4,93.1,100.0,46.3,7.0,29.8,56,2040.46,3,92675,6.3,44.5,56.0,100.0,77.2,117.0,32.9,59.4,12.8,2024,Growing,Growing,10,Short-term (1-2yr),121321,3,2,4,100.0,72.3,59.1,Neutral,False,2.6,Finance,8,10,59.7
4724,India,Bihar,Tier 3,Mixed,Media & Entertainment,Large,Creative & Design,Art Director,Senior,45-54,Female,Associate,25,Full-time,17,29.2,100.0,72.4,18.8,81.2,68.4,Hourly,False,2028,Scaling,Creative,75.4,51.5,95.2,38.7,31.8,9.4,78,7322.71,6,34729,7.7,74.8,31.9,76.4,54.5,128.0,51.8,76.0,23.6,2028,High Growth,Growing,12,Long-term (5-10yr),46944,3,3,4,67.4,100.0,54.3,Very Positive,False,84.21,Sales,79,10,65.3
4725,India,Punjab,Tier 2,Mixed,Transportation & Logistics,Medium,Administrative & Support,Virtual Assistant,Senior,55-64,Male,Master,39,Full-time,14,99.3,81.3,76.1,100.0,42.6,38.8,Hourly,True,2017,Pre-AI,Interpersonal,100.0,100.0,100.0,76.3,22.0,58.9,71,635.93,8,46178,2.6,30.3,74.4,76.2,69.6,125.3,34.0,80.6,30.7,2023,Growing,Declining,8,Long-term (5-10yr),50967,5,2,3,80.7,67.1,53.8,Negative,True,19.05,Human Resources,26,8,52.9
4726,UAE,Abu Dhabi,Major,Administrative,Technology,Medium,Data & Analytics,Data Scientist,Entry,35-44,Female,Master,14,Contract,65,19.4,97.2,97.4,29.4,81.1,87.1,Rarely,True,2016,Optimized,Analytical,76.8,68.9,74.7,73.7,5.3,21.3,66,7002.79,3,62971,6.4,65.3,25.2,96.1,79.4,111.4,49.9,87.3,28.8,2025,Growing,Stable,12,Medium-term (3-5yr),79765,3,4,4,77.4,92.5,70.7,Positive,False,79.07,Finance,22,13,100.0
4727,UAE,Ras Al Khaimah,Secondary,Industrial,Manufacturing,Small,Research & Development,Research Scientist,Manager,35-44,Male,Master,24,Full-time,0,32.5,71.8,88.4,8.0,68.0,64.2,Never,True,2021,Scaling,Managerial,100.0,87.7,100.0,87.6,0.9,17.4,18,1861.03,7,146888,4.9,77.7,17.5,96.1,62.2,123.7,15.5,69.9,39.8,2026,Stable,Growing,18,Stable,142912,3,4,4,78.7,86.8,23.5,Positive,False,3.74,Finance,9,7,71.5
4728,India,Madhya Pradesh,Tier 2,Industrial,Manufacturing,Medium,Research & Development,Innovation Manager,Mid,55-64,Male,Bachelor,36,Freelance,21,10.7,100.0,98.3,3.1,85.9,62.6,Daily,True,2024,Scaling,Technical,78.7,71.0,100.0,81.8,0.0,0.0,77,2782.27,8,31703,11.4,80.7,2.1,71.5,89.4,113.0,14.6,88.2,22.9,2024,Growing,Stable,18,Medium-term (3-5yr),30225,3,3,3,100.0,98.5,43.8,Positive,False,18.09,Marketing,29,13,55.2
4729,India,Gujarat,Tier 1,Industrial,Healthcare,Large,Administrative & Support,Document Specialist,Mid,25-34,Non-binary,Master,5,Contract,20,89.0,84.4,49.5,68.2,83.7,100.0,Daily,True,2022,Optimized,Interpersonal,71.9,63.3,80.8,81.5,25.0,46.9,106,9836.02,5,26277,3.5,32.1,53.6,100.0,57.2,120.8,13.7,64.4,23.4,2028,Stable,Declining,6,Long-term (5-10yr),40298,5,3,4,100.0,60.3,64.4,Negative,False,628.98,Engineering,71,10,100.0
4730,India,Karnataka,Tier 1,Tech Hub,Education,Medium,Data & Analytics,Data Scientist,Mid,25-34,Male,Bachelor,5,Part-time,13,14.4,100.0,88.1,4.4,97.4,56.3,Hourly,True,2019,Optimized,Analytical,73.5,63.7,78.2,64.9,14.9,6.7,53,1571.69,2,22740,1.3,82.4,0.0,100.0,62.4,93.0,42.7,100.0,26.3,2024,Stable,High Growth,17,Short-term (1-2yr),26141,1,4,3,91.2,65.1,26.0,Negative,False,26.85,Operations,18,1,77.6
4731,India,Kerala,Tier 2,Mixed,Healthcare,Startup,Research & Development,Patent Analyst,Lead,45-54,Male,Master,31,Full-time,58,43.1,67.4,65.4,43.2,63.9,48.1,Never,True,2021,Scaling,Technical,100.0,100.0,100.0,63.1,21.8,20.1,62,206.06,7,62307,5.3,75.4,27.6,83.5,46.1,113.8,29.7,53.9,21.7,2022,Stable,Stable,8,Long-term (5-10yr),73465,3,5,3,100.0,96.4,67.2,Positive,False,0.45,Finance,10,6,62.0
4732,India,Maharashtra,Tier 1,Financial Center,Manufacturing,Enterprise,Human Resources,Recruiter,Junior,25-34,Male,Professional,2,Full-time,7,69.4,82.7,56.1,45.5,86.6,87.2,Daily,True,2027,Early Adoption,Interpersonal,38.0,74.8,62.8,59.8,38.3,53.7,135,14508.55,0,18872,5.9,32.5,52.2,100.0,44.4,98.9,43.1,87.3,21.3,2027,Stable,High Growth,17,Long-term (5-10yr),18333,5,3,5,91.9,61.5,60.6,Positive,False,3296.0,Operations,80,10,76.5
4733,UAE,Dubai,Major,Financial Center,Transportation & Logistics,Enterprise,Data & Analytics,Data Analyst,Entry,25-34,Male,Bachelor,8,Full-time,3,42.4,89.4,100.0,19.8,86.6,88.5,Weekly,True,2016,Pre-AI,Analytical,74.4,51.4,68.2,71.1,20.7,20.0,112,25000.0,2,42712,11.5,60.4,35.5,91.8,76.8,102.8,37.3,100.0,19.4,2029,Declining,Stable,10,Stable,45569,3,4,3,88.0,68.4,60.2,Neutral,False,5000.0,Human Resources,147,10,88.8
4734,UAE,Dubai,Major,Financial Center,Healthcare,Large,Data & Analytics,Data Analyst,Junior,25-34,Male,Bachelor,3,Full-time,71,30.7,100.0,93.2,21.0,86.5,97.5,Daily,True,2017,Scaling,Analytical,73.9,55.5,44.7,78.8,29.2,3.7,36,19842.88,0,58379,8.5,59.7,34.6,100.0,64.4,108.8,36.0,83.6,37.8,2021,Stable,Growing,16,Long-term (5-10yr),48403,3,4,2,100.0,77.3,66.0,Positive,False,1038.05,Administration,67,11,85.9
4735,India,Delhi NCT,Metro,Administrative,Manufacturing,Small,Research & Development,Principal Scientist,Entry,25-34,Male,Master,0,Full-time,27,10.8,100.0,92.4,3.6,99.7,35.5,Rarely,False,2027,Optimized,Technical,40.5,56.9,83.7,40.0,41.8,31.9,18,1368.44,0,11523,7.2,72.7,2.5,96.7,78.1,131.0,44.3,87.3,15.9,2027,Stable,High Growth,17,Medium-term (3-5yr),12252,2,1,2,90.4,79.6,56.7,Neutral,False,1.94,Legal,18,2,40.8
4736,India,Himachal Pradesh,Tier 3,Mixed,Manufacturing,Small,Customer Service,Call Center Agent,Entry,45-54,Female,Bachelor,24,Full-time,28,89.6,64.3,56.2,84.5,62.2,34.2,Rarely,True,2024,Optimized,Interpersonal,66.6,94.0,71.9,54.4,38.8,43.8,37,339.96,5,15639,0.7,56.9,67.1,72.0,55.3,123.9,19.2,74.4,39.6,2024,Stable,Stable,7,Long-term (5-10yr),17710,5,2,3,84.8,91.0,53.7,Very Negative,False,2.1,Engineering,16,2,44.4
4737,India,Delhi NCT,Metro,Administrative,Technology,Enterprise,Human Resources,Recruiter,Entry,25-34,Male,Doctorate,1,Full-time,21,50.2,100.0,83.5,55.8,100.0,100.0,Weekly,True,2019,AI-Native,Interpersonal,57.4,78.2,96.3,58.4,13.7,16.8,52,15052.94,2,21003,8.6,66.7,28.9,84.8,68.0,116.5,47.6,74.8,13.7,2026,Stable,Declining,11,Short-term (1-2yr),25201,3,3,5,98.8,68.0,40.4,Very Positive,False,1180.85,Research,109,12,100.0
4738,India,Maharashtra,Tier 1,Financial Center,Healthcare,Startup,Operations & Logistics,Warehouse Manager,Entry,25-34,Male,Bachelor,0,Contract,42,59.2,96.4,92.5,40.0,75.4,64.8,Monthly,False,2025,Optimized,Manual,44.8,55.2,50.9,28.9,55.6,60.8,39,560.95,3,10136,1.9,40.2,29.8,90.0,73.1,120.6,59.5,67.0,3.8,2025,Growing,Stable,7,Medium-term (3-5yr),13939,3,2,3,75.4,46.5,58.6,Negative,True,0.35,Data Science,7,1,74.4
4739,UAE,Dubai,Major,Financial Center,Transportation & Logistics,Small,Human Resources,HR Coordinator,Director,45-54,Male,Bachelor,38,Part-time,60,78.9,76.9,72.4,69.5,58.6,57.1,Weekly,False,2016,Optimized,Managerial,100.0,100.0,100.0,75.0,0.0,31.9,61,2250.28,7,213455,7.6,58.0,48.8,87.8,61.3,146.6,43.4,48.3,36.4,2022,Declining,Declining,5,Medium-term (3-5yr),219580,5,4,2,98.8,71.1,35.3,Very Negative,False,7.12,Operations,3,5,65.9
4740,India,Maharashtra,Tier 1,Financial Center,Transportation & Logistics,Large,Creative & Design,Copywriter,Senior,25-34,Male,Associate,8,Full-time,66,74.7,100.0,82.2,76.6,100.0,80.3,Weekly,False,2022,Scaling,Creative,71.2,65.5,81.0,49.4,27.3,51.6,118,7316.27,1,36751,-5.2,50.8,67.3,78.6,68.8,110.5,33.0,46.2,27.8,2022,Stable,Declining,13,Medium-term (3-5yr),41673,4,3,3,99.3,49.4,42.0,Positive,True,342.92,Legal,109,10,79.6
4741,India,Maharashtra,Tier 1,Financial Center,Transportation & Logistics,Medium,Sales & Marketing,Account Manager,Senior,55-64,Male,Professional,40,Full-time,55,40.0,97.1,99.2,24.6,68.5,59.3,Rarely,False,2016,AI-Native,Interpersonal,100.0,100.0,100.0,91.7,0.0,0.8,41,1453.86,8,61179,10.0,71.6,38.4,97.8,73.3,150.0,38.6,47.5,35.4,2023,Growing,High Growth,12,Long-term (5-10yr),73479,3,5,4,97.5,92.1,42.4,Very Negative,False,40.5,Operations,26,8,52.2
4742,UAE,Abu Dhabi,Major,Administrative,Retail & E-commerce,Large,Finance & Accounting,Bookkeeper,Entry,35-44,Male,Master,16,Full-time,80,88.7,67.0,92.9,56.8,66.2,94.0,Monthly,True,2022,Early Adoption,Analytical,60.5,67.7,100.0,61.5,38.1,45.2,93,18404.33,6,60650,3.3,45.2,75.0,100.0,64.3,142.4,4.8,71.6,25.3,2022,Stable,Declining,3,Medium-term (3-5yr),91555,5,3,3,94.3,58.3,100.0,Positive,True,1465.52,Customer Support,43,6,84.3
4743,India,Haryana,Tier 1,Tech Hub,Finance & Banking,Medium,Finance & Accounting,Payroll Specialist,Junior,25-34,Male,Bachelor,8,Contract,38,78.8,98.9,64.6,75.8,94.9,61.3,Weekly,False,2017,Optimized,Analytical,38.3,56.0,47.2,22.4,82.9,70.2,42,1767.32,1,23713,11.6,49.2,53.1,65.4,81.7,124.9,27.2,76.1,8.7,2029,Declining,Declining,3,Long-term (5-10yr),34894,4,3,3,83.8,45.2,6.4,Positive,False,34.74,Research,33,5,79.0
4744,India,Karnataka,Tier 1,Tech Hub,Retail & E-commerce,Startup,Administrative & Support,Office Manager,Mid,45-54,Male,Master,23,Full-time,30,63.0,92.8,53.4,63.4,83.4,56.2,Weekly,True,2024,Scaling,Interpersonal,100.0,73.8,100.0,47.7,18.5,41.4,98,75.7,5,34931,0.6,47.9,67.7,78.7,65.0,143.0,44.9,98.9,22.6,2026,Stable,Growing,6,Immediate,50965,5,4,4,88.6,29.6,49.6,Neutral,False,0.38,Finance,7,9,88.9
4745,India,Telangana,Tier 1,Tech Hub,Retail & E-commerce,Small,Research & Development,Research Scientist,Entry,35-44,Male,Associate,16,Full-time,11,18.7,100.0,98.6,17.4,87.1,40.9,Never,False,2020,Scaling,Technical,56.8,61.9,84.8,32.4,53.5,56.9,33,1628.22,3,16745,11.0,65.8,13.7,86.4,82.6,116.2,52.7,89.5,8.4,2026,Growing,Stable,13,Long-term (5-10yr),17873,3,4,3,100.0,52.8,41.6,Negative,False,1.52,Design,9,8,57.8
4746,UAE,Sharjah,Secondary,Industrial,Finance & Banking,Large,Operations & Logistics,Procurement Specialist,Senior,45-54,Female,Bachelor,28,Full-time,10,58.8,100.0,100.0,48.4,81.6,79.7,Never,True,2016,AI-Native,Manual,82.1,94.7,100.0,61.7,16.8,31.2,87,17828.5,7,138177,6.0,60.6,35.4,79.7,83.3,127.0,36.6,74.8,26.1,2022,Growing,Growing,6,Short-term (1-2yr),180986,4,4,2,94.0,75.0,78.3,Positive,False,806.77,Administration,72,9,89.9
4747,UAE,Abu Dhabi,Major,Administrative,Media & Entertainment,Medium,Creative & Design,UX Designer,Manager,18-24,Male,Bachelor,3,Full-time,67,25.9,100.0,90.1,31.5,78.2,83.4,Never,True,2020,AI-Native,Creative,94.3,79.6,83.0,55.6,1.8,5.2,89,6417.8,1,190525,11.4,74.8,5.4,100.0,54.3,126.4,49.6,67.2,26.8,2025,Growing,Growing,16,Medium-term (3-5yr),194739,3,3,4,100.0,95.1,73.3,Neutral,False,85.9,Research,58,11,92.9
4748,India,Karnataka,Tier 1,Tech Hub,Education,Enterprise,Customer Service,Customer Experience Analyst,Entry,25-34,Female,Professional,0,Full-time,35,54.9,83.1,72.6,28.4,78.0,97.3,Hourly,True,2020,Early Adoption,Interpersonal,60.1,67.2,66.3,39.2,41.3,43.3,105,16119.19,0,14369,12.0,30.1,40.3,100.0,69.5,128.4,42.8,76.1,23.1,2020,Stable,Declining,7,Long-term (5-10yr),17984,3,2,4,100.0,36.1,39.1,Neutral,False,3699.5,Operations,160,12,100.0
4749,India,Rajasthan,Tier 2,Mixed,Media & Entertainment,Enterprise,Administrative & Support,Receptionist,Senior,45-54,Male,Associate,27,Full-time,50,77.8,59.1,92.7,69.2,59.9,82.3,Rarely,True,2022,Scaling,Interpersonal,85.0,67.0,82.3,46.9,30.6,34.5,72,14283.2,6,42239,5.1,51.0,37.5,72.9,53.2,108.3,3.6,57.6,18.0,2022,Stable,Declining,6,Medium-term (3-5yr),45512,3,3,3,80.9,60.4,32.4,Neutral,False,1494.89,Sales,106,8,60.7
4750,India,Odisha,Tier 2,Industrial,Manufacturing,Medium,Creative & Design,Copywriter,Entry,25-34,Male,Professional,6,Contract,59,61.7,64.1,83.6,56.6,51.0,54.1,Rarely,False,2016,Scaling,Creative,42.7,53.6,88.7,52.1,34.4,40.2,38,1997.19,2,13062,6.8,59.5,47.9,87.6,55.6,115.2,36.3,64.3,14.3,2025,High Growth,Declining,6,Long-term (5-10yr),17654,3,3,4,75.4,61.6,43.3,Very Negative,False,7.23,Data Science,24,8,53.4
4751,India,Haryana,Tier 1,Tech Hub,Energy & Utilities,Large,Data & Analytics,AI Research Scientist,Entry,25-34,Female,Bachelor,2,Part-time,28,19.5,89.7,77.6,18.6,94.6,74.8,Daily,True,2019,AI-Native,Analytical,60.2,47.7,86.3,51.6,36.1,20.1,58,7866.76,1,13258,3.6,74.9,22.3,100.0,82.2,120.9,45.8,100.0,7.1,2024,Stable,Stable,20,Medium-term (3-5yr),11152,2,4,5,91.9,56.6,38.5,Neutral,False,156.38,Administration,57,13,68.6
4752,India,Uttar Pradesh,Tier 2,Mixed,Finance & Banking,Medium,Data & Analytics,Business Intelligence Analyst,Mid,25-34,Male,Bachelor,7,Full-time,0,46.5,99.4,78.8,35.7,78.7,66.2,Weekly,True,2021,Early Adoption,Analytical,62.1,62.8,82.1,63.1,36.3,26.2,55,3246.72,2,24219,10.1,50.7,38.4,99.0,72.6,123.0,24.7,46.9,21.1,2021,Growing,Declining,6,Long-term (5-10yr),27308,4,2,4,87.0,57.1,50.4,Very Negative,False,30.51,Design,15,6,75.6
4753,UAE,Dubai,Major,Financial Center,Energy & Utilities,Medium,Data & Analytics,Data Analyst,Mid,35-44,Male,Bachelor,16,Freelance,62,40.5,62.5,78.8,28.0,52.8,80.5,Weekly,False,2017,Scaling,Analytical,82.3,80.9,81.4,69.9,9.4,20.1,100,7329.33,4,87560,3.3,58.0,28.8,84.3,69.4,111.1,29.6,74.8,19.1,2023,Growing,Growing,13,Medium-term (3-5yr),82331,3,5,4,95.9,79.5,46.4,Positive,False,51.49,Research,52,4,85.6
4754,India,Telangana,Tier 1,Tech Hub,Manufacturing,Small,Sales & Marketing,Marketing Manager,Director,35-44,Male,Master,31,Full-time,36,41.4,100.0,89.1,35.8,84.1,34.9,Weekly,False,2016,Pre-AI,Interpersonal,100.0,100.0,100.0,70.2,8.6,13.2,24,1108.3,7,128058,1.5,66.8,31.4,100.0,76.0,128.2,38.2,82.8,24.6,2027,Stable,Stable,15,Long-term (5-10yr),134398,3,3,4,86.1,84.2,59.4,Positive,True,1.87,Human Resources,13,8,47.4
4755,India,Maharashtra,Tier 1,Financial Center,Government & Public Sector,Medium,Human Resources,Compensation Analyst,Junior,25-34,Female,Bachelor,4,Full-time,23,45.4,92.3,57.6,23.7,93.8,69.4,Daily,True,2018,Scaling,Interpersonal,59.7,60.2,57.7,9.6,49.9,42.8,80,3057.99,1,14249,7.9,53.2,52.1,77.1,73.9,138.9,18.1,100.0,2.8,2027,Growing,Declining,9,Long-term (5-10yr),15479,4,3,4,76.3,92.8,39.7,Neutral,False,6.64,Design,34,9,78.2
4756,UAE,Dubai,Major,Financial Center,Technology,Large,Finance & Accounting,Auditor,Mid,35-44,Male,Master,18,Contract,66,44.9,100.0,75.4,14.4,95.4,100.0,Daily,True,2023,Scaling,Analytical,100.0,69.6,100.0,73.5,13.8,27.3,86,20572.99,4,124057,9.0,61.9,39.4,100.0,69.2,150.0,23.7,78.5,28.5,2024,Growing,High Growth,12,Medium-term (3-5yr),149435,4,5,4,100.0,94.0,66.0,Neutral,False,1334.83,Human Resources,70,13,100.0
4757,India,Madhya Pradesh,Tier 2,Industrial,Technology,Medium,Creative & Design,Motion Designer,Director,65+,Female,Master,40,Freelance,7,15.8,100.0,98.5,5.2,91.0,64.1,Daily,False,2021,AI-Native,Creative,100.0,100.0,100.0,77.9,2.4,9.0,35,3709.02,8,99323,10.8,86.0,7.1,57.6,82.7,150.0,57.3,60.8,21.5,2021,Growing,Stable,17,Long-term (5-10yr),108799,4,3,2,92.5,100.0,65.3,Neutral,False,39.37,Design,30,7,57.3
4758,India,Karnataka,Tier 1,Tech Hub,Retail & E-commerce,Large,Operations & Logistics,Distribution Manager,Senior,45-54,Male,Master,27,Full-time,53,54.3,85.8,81.9,38.1,87.2,85.3,Daily,True,2020,Early Adoption,Manual,100.0,100.0,88.6,73.8,32.8,36.2,81,5822.99,6,57850,8.3,85.6,40.4,93.9,61.1,114.8,3.9,85.6,26.3,2020,Stable,Stable,9,Stable,65871,4,3,3,75.0,74.1,47.2,Neutral,False,257.99,Operations,84,8,100.0
4759,India,Maharashtra,Tier 1,Financial Center,Retail & E-commerce,Small,Operations & Logistics,Procurement Specialist,Manager,45-54,Male,Master,31,Full-time,38,55.4,100.0,88.1,25.7,100.0,47.1,Daily,True,2026,Scaling,Manual,100.0,100.0,100.0,60.7,15.7,32.5,28,1776.18,9,79873,13.2,76.2,29.9,67.2,75.8,142.4,48.2,86.2,25.1,2026,Stable,Stable,9,Short-term (1-2yr),82323,4,3,4,89.2,79.2,46.7,Neutral,True,0.67,Finance,11,8,66.7
4760,India,Kerala,Tier 2,Mixed,Healthcare,Large,Operations & Logistics,Warehouse Manager,Mid,25-34,Male,Bachelor,7,Full-time,51,62.5,84.3,68.2,61.5,82.8,88.6,Monthly,True,2021,Scaling,Manual,69.3,56.3,76.5,29.0,42.5,49.0,94,8650.03,3,23710,5.4,64.5,27.3,64.9,68.7,97.9,44.2,86.7,12.6,2024,Stable,Growing,8,Immediate,25901,2,4,3,100.0,37.1,51.5,Neutral,True,215.36,Research,123,8,93.1
4761,India,Kerala,Tier 2,Mixed,Professional Services,Medium,Data & Analytics,Quantitative Analyst,Mid,35-44,Male,Bachelor,10,Full-time,5,28.5,100.0,85.2,6.8,85.9,62.1,Monthly,True,2025,Early Adoption,Analytical,66.2,64.9,57.4,65.7,37.1,33.8,37,1748.08,2,27938,11.2,68.2,48.6,74.5,66.8,131.4,31.5,74.7,26.1,2030,Growing,High Growth,16,Immediate,37850,4,3,3,100.0,63.2,50.7,Positive,True,18.31,Finance,11,7,56.7
4762,UAE,Sharjah,Secondary,Industrial,Professional Services,Medium,Research & Development,Product Manager,Junior,35-44,Male,Master,14,Part-time,43,22.1,92.6,64.8,6.6,85.9,73.5,Rarely,False,2017,Optimized,Technical,64.9,70.9,62.3,40.5,52.1,53.7,110,6684.21,3,70442,6.0,62.4,7.4,79.9,77.2,106.7,29.7,74.4,22.2,2026,Growing,Growing,12,Long-term (5-10yr),97087,3,3,3,73.9,73.7,53.8,Negative,False,24.71,Engineering,61,12,66.6
4763,India,Telangana,Tier 1,Tech Hub,Education,Small,Creative & Design,Video Editor,Junior,35-44,Female,Doctorate,10,Full-time,53,49.9,77.7,77.9,34.2,54.3,30.5,Never,False,2019,Optimized,Creative,63.7,73.0,83.1,60.1,25.8,30.8,54,1582.82,2,23773,13.7,76.4,27.7,81.8,61.3,143.5,26.6,78.0,21.6,2024,Growing,Stable,12,Long-term (5-10yr),28558,4,4,4,93.7,68.3,23.6,Very Positive,True,2.03,Research,16,7,43.2
